Area ,Price
1900,999000
4110,935000
3070,825000
2760,799500
2849,798000
1710,767250
1980,736000
1630,696500
1700,689000
3310,680000
1380,675000
3470,672500
1010,650000
2600,641000
1780,600000
1460,590000
1130,565000
1930,542000
1380,527500
3290,515000
2519,505000
950,500000
2680,499000
1770,495000
1000,495000
810,490000
1050,489000
1700,472500
1500,460000
1780,459000
850,455000
2580,449500
1360,445000
990,442000
1550,440000
1530,418000
2200,410000
1090,410000
1160,395000
1170,387000
2990,375000
2150,371000
1530,370000
1400,367000
660,366000
1290,346500
2180,339995
830,320000
930,315000
890,314963
2150,300499
770,290000
1090,289950
1150,287000
1260,280000
1410,275000
1550,267500
1210,266500
1820,265000
1660,263000
1770,255500
1410,250000
1280,249000
1910,247200
1020,240000
1140,234550
1100,229900
1800,225000
1460,225000
1370,225000
1070,222000
1120,216180
1580,213550
1390,206600
1210,200000
1040,198400
1140,195000
1280,187000
1130,182200
1150,180000
840,130000
480,119900
670,118000
2180,1500000
3450,1400000
1850,1380000
2160,1250000
1480,1160000
2430,1060000
3400,970000
2550,970000
3170,910000
2450,850000
2100,845000
1560,840000
2000,830000
2040,825000
3620,825000
2780,775000
3020,755000
2250,730000
2420,700000
2320,685000
1810,677500
1930,650000
2220,625000
1180,610000
1180,601000
1600,575000
1380,571000
1490,570000
3420,570000
1440,560000
1390,550000
1280,525000
920,490000
2580,481000
1130,458950
1450,458000
2230,449000
1980,449000
860,442000
1290,440000
2060,439000
960,420000
2670,408000
1470,400000
1890,398000
710,395000
1410,383000
1610,380000
1270,379950
2160,360000
2050,360000
1660,360000
760,352000
2550,340000
2588,335000
1000,320000
1180,317000
2190,310000
1180,310000
1640,303100
1750,302000
2090,299500
900,295000
1160,294950
1160,294950
1358,280000
1560,270000
1720,265000
1290,265000
1030,260000
1640,242000
1070,241000
1070,239300
1500,235000
1240,229950
880,221000
1240,215000
770,205000
780,200000
940,163500
2890,1560000
4150,1180000
1580,1160000
3430,960000
3720,899000
1770,898000
3850,820000
2540,800000
2130,790000
1910,788000
3690,780000
2690,775000
2020,744000
2770,675000
1250,664000
2770,650000
1340,621000
990,620000
1630,574800
1260,570000
1360,560000
1740,539000
1840,521000
2030,520000
2180,515700
1440,515000
2990,510000
1450,497000
1650,485000
2250,476500
1320,467000
850,447000
1240,436000
870,435000
1040,423000
1560,422500
1680,412500
1150,410500
1270,402500
1980,399950
3004,398000
1620,385000
2120,385000
1330,385000
2430,384200
1000,379000
1300,378950
2643,376950
1060,372000
830,350000
1980,335000
1620,327000
1660,315000
1100,315000
1670,310000
1590,310000
1800,300000
1730,300000
2070,289950
1680,286000
1850,280017
790,248000
1240,240000
1030,234000
790,230000
940,219950
1160,210000
1690,207000
970,204995
1660,201000
1200,178500
1720,169000
1120,166000
1280,165000
1530,164000
2460,1380000
2070,1130000
3570,942500
3640,936000
2340,880000
2010,775000
3500,775000
1990,725000
1730,713414
1620,675000
1710,675000
2620,650000
1494,650000
2780,645000
1120,640000
1920,590000
3090,567500
2160,565000
1380,565000
2850,540000
1060,538000
1550,525000
780,525000
1840,509000
1550,502000
1140,475000
2870,472000
1020,465000
1410,450000
1260,445000
1600,440500
1100,420000
2830,405600
1430,405000
1340,397000
2080,385000
880,384000
1210,372500
1210,360000
840,360000
1210,355000
1820,330000
1380,320000
780,315000
1440,286900
1210,279950
1960,269950
1200,257000
1500,255950
1640,250000
1370,239000
900,239000
1270,237000
680,230000
710,230000
1230,195500
1180,193000
1010,160000
990,490000
1740,450000
1190,390000
1750,312000
790,159075
3290,810000
1620,755000
2557,594950
860,390000
3350,2200000
2500,1700000
1420,1100000
1810,1050000
4240,1050000
4270,997950
4230,935000
3420,925000
2360,901000
3040,840000
1910,830000
1760,720000
1670,715000
1370,685000
1020,667500
1560,650000
1670,630000
1420,622200
1900,620000
1660,610000
1550,605000
2090,600000
1650,600000
3040,598555
1440,555000
2678,546200
3000,540000
1920,535000
960,530000
1315,530000
900,525000
1480,513000
850,511718
2540,489950
4750,487000
1210,485000
1220,483000
1110,472000
730,465000
1660,460000
2480,450000
2660,447000
750,440000
2530,435000
2452,430000
1510,420000
2010,415000
1330,400000
2330,390000
1340,387000
760,369900
840,361500
1060,360000
1550,360000
860,355000
2180,350000
1290,339950
1990,334500
1320,333500
2050,331500
1290,331000
2500,330000
1330,325250
1940,322500
2620,321500
1460,315000
880,315000
720,315000
1880,315000
720,314000
1646,307500
1390,306500
1570,299990
1190,299000
2350,299000
890,289000
1160,289000
2250,287500
1220,280500
1340,279950
2060,278000
1060,275000
1230,275000
3030,274975
1840,268000
2110,260000
1990,246000
1620,218000
1210,212000
1470,210000
910,182500
1910,175000
1310,170000
970,155000
1220,135000
1260,120000
3220,1580000
2370,1500000
3120,1420000
3520,1400000
2780,1250000
2590,1230000
2780,1090000
1940,1010000
2370,943500
1650,940000
1800,935000
2080,879000
2790,865000
3300,849990
2880,845000
1750,840000
2140,830000
3230,825000
1790,817000
1400,815000
1260,769950
3190,765000
4040,760000
1960,759000
3010,750000
2440,749500
2960,740000
2880,710000
1390,695000
1570,685000
2550,669888
2740,630000
3200,618000
2480,599000
2320,575000
1400,550000
2090,550000
2550,547500
3550,545000
1210,532500
1860,526500
2160,520000
1040,520000
1060,515000
1420,492000
1670,490000
1000,484950
820,483000
2520,480000
1630,476000
1280,473000
1410,460000
850,450000
1340,450000
930,445000
1710,439000
2320,436300
1380,435000
1470,430000
1360,429000
3160,427500
1330,424000
1290,420000
2150,415000
1690,400000
960,400000
1420,399000
1480,397500
1030,397380
1440,391265
1510,390000
2420,389000
1710,372000
1620,370000
2050,369950
1010,355000
800,353500
1330,352800
1220,350000
2390,350000
1800,349000
640,340000
830,340000
2070,337500
1280,330000
2290,328500
1940,324000
1400,322000
1210,320000
1290,315000
1180,313000
1260,312000
1250,309500
1080,308000
1460,299950
750,292500
1090,290000
1460,290000
2770,285000
1820,277500
1450,275000
1936,274900
1510,270000
1590,259000
1100,255000
1040,247300
1020,246000
1360,245000
1500,240000
740,235000
1050,230000
1730,226450
970,217000
1100,209950
1050,206000
1060,202950
760,159995
3140,2250000
3320,1700000
2260,1430000
2470,1380000
2810,1170000
2990,1060000
4180,1040000
2160,979700
4100,950000
1620,922000
1530,880000
2710,865000
1820,815000
2550,810000
3360,795127
1340,770000
1530,740000
2170,738000
2660,695000
2020,680000
1080,659950
1880,653000
1240,650000
3010,650000
1760,645000
3220,630000
900,625000
1220,610000
1640,608000
1350,600000
1280,595000
1330,590000
2310,588000
1380,572500
1790,568000
1280,552000
1450,550000
2250,549000
2620,535000
1290,529219
2230,524500
1860,510000
2790,495000
1230,495000
1840,481500
2450,480000
2520,470000
1990,467000
1420,465000
1060,465000
1180,455000
1260,452000
2280,450000
1420,436000
2190,435000
1180,410000
1140,400000
1360,399000
1610,393000
1060,390000
1940,389500
1210,387000
710,385195
1480,376000
2290,359950
1350,355000
2100,344000
1260,342000
2630,340000
1100,329922
2040,325900
1490,325000
1380,322000
1950,315000
1580,308000
1410,299950
1730,299000
1430,297000
1060,294000
1190,290000
1190,276693
1780,272450
1390,270000
1480,246950
1020,245000
1230,240000
1400,231200
1260,221000
1210,205000
2170,195000
1090,152500
840,96500
3230,2950000
2910,1790000
2800,1470000
2900,1340000
2640,1220000
2410,1200000
1940,1100000
1550,1050000
2080,999000
2700,935100
3620,856000
1460,845000
1560,820000
2080,813000
2840,790000
3560,770000
2540,759990
1130,759000
3210,750000
1490,704000
2440,700000
2790,685100
1710,685000
1780,679000
1240,675000
2380,669950
1340,622000
1710,613000
1560,598500
1220,580000
1420,580000
980,579500
830,579100
1990,569900
1170,564000
1020,538000
1640,537250
1160,513000
1090,490000
1820,488500
820,478000
1580,465000
1260,459000
1040,450000
2710,450000
1440,447000
1210,445000
1260,430000
1710,415000
1700,407000
1270,404500
1350,395000
2510,395000
1580,375000
970,345000
1110,345000
2510,340500
800,339950
1320,330000
1100,325000
1250,315000
840,306500
2530,299250
1400,294000
760,289950
1560,280000
1000,275000
1390,270000
880,268950
1190,260000
1130,258000
1470,250000
1470,249900
1630,236000
2180,230000
1020,230000
1460,225000
830,225000
1230,220000
860,219900
1280,214950
1390,194250
1340,192000
650,134000
760,110000
3090,1450000
1940,1400000
2000,1350000
3860,903000
1580,889000
2290,753000
1540,730000
1670,730000
1120,655000
1240,635000
2885,605000
2024,575000
1600,569950
2620,565000
1190,556000
2060,543000
1480,520000
2100,515000
1578,499000
2460,495000
1610,490000
1340,485000
2480,475000
1530,474950
1310,470000
1050,457000
1480,427500
1310,415900
840,401000
1350,400000
1300,380000
2420,370000
2542,359950
1070,340000
2475,335900
1560,285000
1160,270000
1730,249950
1100,230000
1460,150000
3560,1750000
2990,644500
1740,399000
1250,353000
1390,350000
1610,825000
4500,1520000
5710,930000
1550,825000
1750,772000
1530,750500
2145,734000
2900,720000
2510,699950
1640,697000
2820,690000
1270,685000
2590,674750
2780,666000
1570,660000
1500,650000
2850,637000
2670,612000
3220,605000
1340,599950
1650,599000
1190,585000
1420,555000
1340,550000
1040,549900
1090,508000
2730,500000
1100,495000
1730,480000
2080,480000
1160,478000
1480,465000
1320,455000
2190,452000
1530,447500
2130,435000
1290,435000
1660,431000
2350,426950
1260,425000
2655,409950
1400,399950
1350,398500
1950,395000
1050,379900
1050,375000
2100,370000
1110,369950
700,365000
800,363000
3200,337000
1750,334000
1120,316000
1010,313000
2660,305000
1320,296000
1300,295000
1950,292000
1560,290000
1110,277500
700,265000
1180,265000
1600,257700
1040,253000
1620,250000
800,250000
1670,249950
1470,244000
810,238950
1250,235000
1710,233000
1230,210000
790,189000
1070,164000
2560,1050000
1800,952000
3140,925850
3560,922755
3940,857326
3370,825000
1790,800000
1260,715000
1560,690000
1550,665000
2280,660000
2990,632925
1100,611000
2060,560000
1650,550000
1657,546000
3250,530000
980,511000
1260,509000
1250,502000
3010,500000
1890,495000
1470,481000
1530,475000
840,457500
2400,456500
1270,449500
1720,445000
1330,435000
2740,429900
1620,425000
2280,410000
2090,405000
1120,400000
1830,398000
1710,397000
2300,392000
1130,390000
1270,390000
1760,382495
1110,380950
1290,380000
980,380000
850,378500
1360,355000
3020,354000
930,350000
1190,349000
960,345000
2140,340000
720,339888
1160,325000
1550,300000
1880,299500
520,295000
1380,295000
960,294000
1550,291000
1360,290000
1580,289000
2050,280000
1480,275000
1210,274900
1880,272000
1397,257000
1000,241000
1980,239000
1650,238000
1250,235000
1510,230000
940,225000
840,151100
3480,1850000
2550,1300000
2040,1070000
1920,986000
4030,929000
3210,924000
3050,865000
1640,850000
1400,850000
2390,832500
2140,799000
1390,741000
2190,740000
2270,732350
4070,710000
2450,682000
1230,650000
1740,650000
2980,649000
4100,635000
2270,631000
1740,616000
1330,599000
920,585000
1870,580000
3550,575000
2270,575000
2280,560000
1560,544300
2990,525000
1440,520000
2260,512500
1870,503000
1910,496600
2220,475000
1890,462000
2430,443000
960,435000
2360,435000
1190,415000
890,409000
1520,405000
1310,398000
1250,385000
1100,373000
1800,372000
1590,365000
990,365000
850,355000
1160,350000
1070,349170
670,340000
750,320000
1750,319450
1780,311000
840,308500
1350,305000
1600,302000
970,300000
2240,300000
1210,300000
1330,290000
1390,290000
1500,290000
1170,286285
1310,280000
1420,269900
1560,239950
1360,239000
1690,235000
1250,200000
1340,199950
1520,198500
1010,194000
1190,166950
730,140000
860,82000
2180,2050000
2620,1880000
5550,1500000
2910,1430000
3530,1280000
3890,1100000
3740,1080000
2440,1010000
2720,985000
1750,926500
2630,778000
2010,774000
2470,735000
1230,716500
1480,685000
2420,684000
1990,680000
2410,635000
1390,610000
2260,608700
910,605125
2520,575000
1350,560000
1050,555000
1960,552321
1890,550000
1930,515000
1040,515000
2110,500000
1070,481500
1080,473600
1510,465000
1420,465000
1430,465000
1750,445000
2120,437500
1920,432000
1310,428950
1060,420000
2280,416500
1030,410000
1590,395000
960,390000
1190,390000
1640,375000
1410,375000
2689,368000
2390,360000
2570,355000
1780,353000
1410,345000
2020,345000
1000,343000
910,338000
1820,331500
1130,328000
1340,320000
700,315000
1010,310000
1500,308625
890,302000
1260,300000
1580,299950
1160,285000
1650,282500
880,280000
1400,274000
1420,245000
1470,230000
710,216500
1380,215500
1080,203000
1120,195700
1190,195000
950,193000
1280,175000
830,160000
980,144000
3580,1680000
2660,1240000
4340,1190000
4270,1160000
2790,982000
3720,980000
1220,875000
1930,875000
3460,855000
3020,808100
2900,799950
2640,790000
2930,785000
3270,785000
2100,740000
2570,715000
1550,707500
1860,697000
2290,660000
1270,655000
1530,650000
3340,645000
3440,616000
1920,614000
1510,599950
2380,590000
2060,574000
1810,515000
2900,485000
2560,470950
2590,465000
1700,456000
1520,450000
1270,449000
3450,445000
2170,442500
1080,440000
2320,429950
1090,429000
1420,421000
2700,415000
1860,407185
1160,379770
1980,370000
2210,359950
1760,352950
2170,339950
1560,335000
1250,330000
2000,324360
2190,320000
1520,320000
720,295000
1390,290000
1340,290000
1600,287000
1400,279900
1940,278000
1010,275000
1390,267000
1140,255000
1330,248000
1010,245000
670,245000
1270,240000
1020,230000
1280,227000
1300,224500
720,217000
980,195000
1280,195000
1010,185000
960,179950
760,129000
3530,1610000
1040,450000
1310,325000
1870,313999
2242,310000
2470,607000
1550,373000
1590,346000
2610,2000000
6070,1570000
2190,1390000
2220,1260000
2530,1250000
1870,1240000
2620,1200000
2500,1150000
1780,1080000
2610,1030000
1820,1010000
2460,959750
1490,898000
1370,830000
780,824000
3040,725000
1640,720000
1720,713500
2100,700000
1090,700000
1210,640000
970,600000
2710,600000
1840,593000
2320,580500
2040,575000
1370,545000
1090,535000
1440,523000
1730,521000
2280,520000
1430,520000
1550,510000
1360,507000
1550,497950
1050,485000
2410,470000
1820,469950
1250,468000
1690,467000
1520,447000
1520,440000
1620,439000
1600,438200
2640,436000
1200,425000
1610,425000
980,415000
990,400000
1900,390000
1100,385000
1060,379400
1290,373000
780,370000
1400,369950
1120,362000
850,354000
940,350000
2506,350000
970,339300
1610,338950
1250,338000
1070,330000
1780,315000
1100,300000
1310,290000
1785,282000
1180,280000
2010,279000
1200,277700
1050,264500
890,250000
1620,240000
1240,234000
980,218000
1040,210000
1210,208000
1230,195000
1020,187000
800,145000
760,135900
2260,2490000
2560,1320000
1910,1130000
4010,1100000
2850,998000
2890,970000
3510,915000
2890,830000
2670,825000
2510,799000
3340,749950
1780,700000
2980,670000
3220,640000
2100,632000
2490,590000
1200,577000
3230,572115
3370,559630
1670,555565
870,554950
1060,550000
2440,519950
1150,515000
2710,502700
2060,465000
1430,462600
1690,457000
2716,452000
1350,450000
2680,437500
1220,430000
1130,423000
3087,399950
1170,399000
760,380000
2580,370000
2310,362000
880,329950
840,315000
1270,283000
1480,256000
1680,252000
1790,250000
1380,240000
1950,220000
1290,220000
1320,200000
1100,174900
1010,165000
2720,1350000
3480,1190000
3590,1160000
4740,1150000
2730,1070000
2000,1050000
2640,1010000
3010,980000
4030,950000
1920,870000
3960,805000
1760,790000
2570,765000
2130,750000
1310,750000
3130,745000
2470,732500
2910,701000
1910,663000
3090,659000
1120,653500
2208,650000
2870,650000
2990,645500
1640,640000
2350,620000
1300,599950
3030,557865
1840,550000
1500,549000
3010,530000
1750,525000
1830,524950
3390,495000
1790,493000
1220,493000
1220,490000
1900,476800
2270,475000
820,468000
1280,465000
1230,465000
2080,460000
2800,457000
2320,450000
1880,449950
2420,445000
830,425000
830,415000
3370,405000
870,402300
790,399000
840,399000
1100,396500
1010,395000
1470,395000
1060,392450
1110,379500
1470,376000
1160,365000
2880,362000
740,357500
980,330000
940,329000
1600,318700
1100,300000
1940,297000
2423,290000
1700,284700
1340,281000
1320,275000
1790,260000
1240,259950
1340,252000
1870,245000
1080,235000
1200,231500
1660,220000
1090,196700
920,179950
1300,155000
710,129888
5190,2900000
1920,1600000
2450,1330000
2290,1300000
3130,1200000
2880,1100000
1680,840000
1510,799000
2850,770000
3360,765000
2850,760000
1330,729999
1890,725000
1580,720000
2550,703770
2580,700000
1140,685000
1420,637800
1240,630000
990,600000
1180,595000
2150,580000
1910,580000
1020,572000
1390,550000
2380,549950
1990,545000
1120,526000
1190,518000
1370,518000
930,510000
1370,510000
3880,506000
1550,496500
1660,490000
1290,472800
950,471000
1380,465000
2090,455000
1510,449000
3080,440000
1800,437718
2200,435000
2030,430000
790,425000
1280,415000
2420,415000
1020,414500
900,410000
1248,407500
1120,400000
2320,400000
1150,400000
2120,397950
950,390000
1620,379750
1000,378000
1320,370000
893,359950
1140,356000
940,350000
1420,349950
1130,341500
1240,340000
1200,340000
790,325000
1310,320000
1040,315000
1460,314000
1260,312620
870,310000
2320,310000
1990,309950
1970,305000
1390,305000
1763,305000
860,284000
1450,276000
1510,275000
680,275000
1040,270000
840,260000
1810,252500
1080,250000
1220,250000
1270,247000
1450,245000
1470,239000
1190,238950
1120,227950
1040,210500
820,210000
1200,210000
1330,206990
1130,205000
680,200000
940,180000
1150,166600
770,163250
980,128000
5770,3850000
3390,2250000
3160,1540000
1810,1050000
1690,1020000
4590,975000
1900,940000
3520,864500
1680,840000
1210,810000
3200,805000
3180,790000
1580,727000
1000,635500
3800,630000
2910,605000
2030,595000
2280,577500
1870,575000
3240,574000
1950,565000
2010,551000
1930,545000
2590,530000
1680,525300
2120,523000
1810,517500
1100,505000
1260,490000
2990,490000
1800,488000
1040,460000
880,460000
1300,455000
1700,454000
2880,440000
1710,431650
3000,430000
1600,430000
1340,427800
1670,425000
1870,380000
1280,370000
1100,358000
2460,358000
810,357950
1890,339950
1936,338900
960,335000
2190,310000
1140,310000
1920,303500
830,299000
1720,295700
1080,284000
1640,280000
1680,272000
1610,269950
1860,265500
1520,260000
1250,252500
460,247000
960,244000
1560,236000
940,223000
720,199900
1090,185000
1010,180000
590,156000
2070,842500
1610,700000
2500,336500
1880,326000
2160,324888
2610,1580000
6110,1320000
2610,1310000
3980,925900
1450,880000
1300,860000
2760,847093
2690,805000
2150,800000
2610,795000
3420,780000
3220,775000
1480,740000
3130,709950
1760,688500
2310,627000
2830,614000
1340,600000
1500,600000
2870,577288
2510,571000
1430,567000
1720,554000
2820,545000
2650,545000
1060,540000
1680,525000
2180,496000
1200,489000
2714,485230
2040,475000
2830,473000
960,455000
1430,453000
970,453000
780,445000
1810,443000
2350,440000
1670,435000
1200,427000
830,426000
2000,417000
950,410000
1040,409500
1080,403000
2240,400000
1000,397000
1300,396000
2240,395000
1060,383000
1040,375000
1060,368000
1370,357000
670,348000
1680,318000
1550,313000
1000,311000
1140,310000
1790,302500
1690,295500
1810,295000
1810,295000
1390,288790
1060,285000
1613,279500
820,274000
1870,272000
1320,269950
1080,268500
1120,265000
1370,264500
700,254950
1090,249950
1210,239000
680,239000
1370,237600
1510,234950
1100,230000
1340,230000
1590,225000
1000,220000
1600,220000
980,185000
3420,3600000
5220,1570000
2400,1390000
4115,988830
2930,905000
2240,875000
1530,865000
2330,850000
2990,814950
2390,810000
1750,774900
1870,770000
2660,751305
3380,751000
2190,719950
2370,688100
1730,650000
2390,645500
2400,643500
1700,607010
2350,598850
1090,594000
1090,589000
1220,580000
2730,565997
1800,565000
1120,549000
1680,540000
3370,540000
1260,531000
1740,530000
2690,525000
2890,515000
2540,510000
1370,510000
1300,509500
950,505000
1710,490000
1340,480000
1620,475000
1390,475000
1540,462500
1690,459800
1540,456700
1180,450000
1080,445000
1240,430000
2660,425000
2550,422500
1800,416000
1430,399000
1290,365000
1630,360400
1980,359950
1250,355000
1670,352000
1030,345000
1280,342450
2840,339000
1240,333000
1050,320000
940,320000
1660,315000
1960,308000
1390,307000
950,300000
1570,299950
1160,299000
1020,293000
1520,279000
2620,277500
1150,275000
1600,268000
1810,266490
580,255000
620,255000
1940,252000
2300,250000
1100,250000
1470,250000
1390,225000
1080,219000
1500,210000
1400,210000
990,158000
870,157000
830,135000
3400,2400000
3220,2380000
3170,1050000
2550,1010000
1830,999000
1450,960000
1240,900000
3420,839900
2680,788000
1630,770000
2000,740000
2280,718000
1000,710000
1820,705000
2350,700000
1770,690000
2130,667500
1980,659000
1220,611900
2080,601000
1400,595000
2630,576925
2180,570000
1410,550000
1600,542500
2030,530000
1120,528000
1130,525000
1020,520000
2390,519500
1190,517500
2430,515000
1010,515000
1800,508500
1700,506400
1810,495000
1420,465000
1240,460000
1440,440000
1030,425000
1330,425000
1630,415000
1190,415000
1090,415000
920,412133
1640,397000
1540,392500
1450,391500
1070,382000
1700,378000
1330,375000
1600,375000
2030,365500
1070,355000
2650,352000
1630,340000
1260,333000
2280,325000
1250,315000
1610,313500
2280,312000
1850,299000
2060,294000
1240,290000
550,290000
1040,290000
1010,269000
1060,262500
1540,252000
990,250000
1060,249000
1290,246000
1078,240000
1400,233000
1690,215000
1720,206000
1080,203000
800,195000
680,193000
1200,190000
1390,185000
810,170000
2330,3070000
4900,2390000
3720,1680000
2380,1470000
4400,1150000
3140,990000
2590,961000
2590,920000
3370,890000
3180,880000
2860,811500
3340,808000
1650,805000
2020,805000
1460,770000
2080,749950
1679,700000
1510,690000
2500,650000
2230,649500
1165,625000
2020,616950
1040,580000
2240,560000
2090,560000
2280,534000
1440,524000
2090,500000
1350,496600
1160,490000
1060,479000
2090,460000
1420,457000
1350,455000
960,452000
940,445500
1850,445000
1610,440000
2470,438950
1080,435000
1470,432500
1310,421000
720,419000
2906,418395
1410,410000
1480,398000
1100,388000
1340,385000
2560,385000
1430,375000
1170,370000
1300,366000
1520,365000
2690,359950
1850,355000
1550,350000
1040,349000
2380,342000
2050,340000
1370,338000
2450,329000
2020,321000
1770,317625
1180,315000
2100,305000
1760,300000
1280,297000
1050,297000
1250,294000
1600,292000
1870,290000
1240,280000
2789,272000
1140,262500
1380,249900
1020,230000
1160,229950
1280,218000
1000,213000
1280,206000
1870,205000
1420,202000
1100,190000
880,190000
1280,185000
780,179950
4510,1820000
2090,1650000
3260,1340000
3230,1150000
2090,1100000
3230,1080000
1700,950000
3700,950000
1960,885000
1830,880000
3020,845800
1230,800000
3180,760000
2780,740500
1640,735000
1240,727500
1730,725000
2270,724950
2460,715000
2030,695000
2780,674250
3160,660000
2990,659950
2260,640000
2500,637850
2120,637250
1710,628000
2990,600000
1860,585000
1430,581000
1800,579000
2420,570000
2440,550000
1990,544900
1370,533250
2100,530000
2180,488000
920,481000
1210,478000
1140,476000
1090,475999
1400,470000
1570,450000
2100,450000
1150,441000
1360,418000
3266,418000
740,410500
1140,405000
2500,395000
2690,390000
2560,390000
1010,387000
2864,380000
2120,375000
1000,375000
920,365000
1930,345500
1340,345000
1520,333000
1760,319000
2110,319000
1780,315000
760,315000
2430,305000
1990,302500
1080,299500
2420,298000
1760,289200
1450,279000
2100,277950
1670,274000
1090,267500
1420,250000
1550,225000
980,225000
809,219000
1070,217500
1570,212644
1250,209000
940,200000
1100,194820
1620,1650000
1400,643000
1540,385000
980,334900
800,268750
770,263500
670,245000
1620,599995
1690,452000
1160,402000
900,180250
4490,3120000
5050,2540000
4300,1450000
2280,1330000
5153,1300000
2970,995000
1460,950000
2340,950000
1340,907000
3370,905000
3460,858450
2200,800000
3060,775000
3410,774950
3170,720000
1766,630500
1470,625000
2080,589950
3190,589450
960,571500
2890,570000
1230,569000
1270,560000
1550,521000
1150,520000
2700,515000
1080,495000
850,489000
2870,480000
2160,475000
1240,475000
1170,457000
1170,450000
1330,444950
1680,430000
1280,428000
1570,415000
1180,410000
1510,400000
2800,399000
2620,394250
1770,390000
2580,379950
960,379500
1850,360000
1950,360000
1010,356000
1120,350000
1270,340000
2330,335000
1490,335000
580,331000
1300,331000
1080,329950
1510,325000
1290,323000
1140,315000
1390,304500
2100,299900
1788,294400
1760,290000
910,290000
2150,272000
1060,260000
1230,255000
560,249900
1750,247000
1190,240000
1420,234000
960,225000
1000,220000
1080,218250
1180,216000
1260,215000
970,210000
840,208417
860,199988
1160,182000
960,158800
4360,2140000
5980,1680000
1860,1310000
3080,1250000
3440,1230000
1690,978000
2520,925000
2050,790000
1090,775000
580,775000
1630,757000
1840,750000
1450,725000
1690,707000
1250,700000
1430,675000
1530,664000
3190,664000
1570,645000
1950,635000
1760,616500
1560,592000
2530,575000
1460,562000
1200,560000
1350,559000
820,554000
1340,549000
1220,530000
1310,510000
2420,505000
1800,500000
2690,500000
2280,500000
1600,488000
1620,473000
1760,455000
1390,442500
910,439108
1290,437500
1630,437500
1400,431750
3266,424950
1400,419500
1390,405000
2578,400950
700,399000
1080,396000
1410,390000
1270,370000
1390,360000
1912,353000
1230,349950
1620,345000
1310,340000
1390,326000
1190,325500
1550,320000
1000,305000
1220,299000
1520,283000
1640,279000
1710,258000
1150,227000
950,218000
1650,216300
720,195000
1520,190000
920,189950
720,150000
720,150000
3190,2130000
3240,1730000
4270,1610000
2870,1560000
2890,1500000
1870,933000
1620,900000
3450,832500
2350,815000
2050,750000
2110,746000
3660,730000
2410,711800
1770,705000
2390,699950
1040,660000
1230,650000
2330,612000
2180,580000
2270,575000
1520,565000
870,563000
830,525000
1850,495000
790,489950
2671,485000
1660,469000
1510,445000
1330,435000
1250,425000
1520,420000
2250,395000
1270,358000
1140,357000
1240,355000
1230,345000
1210,324950
1320,299950
1690,295000
1290,250000
1800,250000
1300,223000
1280,215000
1130,207000
1240,192000
1200,140000
560,106000
2430,975000
1080,399950
3216,498445
1030,226000
980,90000
3040,1000000
4450,1990000
4285,1890000
4660,1640000
3720,1520000
3420,1440000
1930,1440000
2180,1210000
3960,1190000
2030,1100000
4090,1040000
4360,950000
3640,932990
2640,910000
1140,903000
2550,834000
1500,827235
5140,800000
2220,799000
2590,796500
1530,775000
1520,713500
1220,672000
1400,667000
1960,660000
2160,653000
3280,645000
1120,635000
2720,632500
2040,615000
2250,605000
3410,599000
1140,575000
1020,575000
1710,571900
2020,560000
1620,555000
860,555000
2520,536000
910,515000
2980,515000
1110,500000
1200,500000
3620,495000
1600,490000
1160,480000
1880,467500
1330,467000
1480,465000
1430,460000
2690,460000
1270,453000
2040,450000
880,443000
1090,430000
1290,427000
1530,425000
1240,420000
1370,405000
1260,401000
890,400375
2580,400000
1150,385000
1370,375000
1060,368000
1020,364000
1850,359782
1250,355000
2540,355000
1010,350000
2190,350000
910,345000
1200,342000
980,335000
950,330000
1730,320000
1240,300000
2450,299000
1610,286950
1490,283450
1190,280000
1370,268000
1250,260000
1040,258900
1790,258000
930,255000
1290,253000
1060,250000
700,247500
1980,240000
1060,230000
810,229000
1700,225000
990,220000
1960,180000
1130,179950
1390,175003
1730,1270000
2550,1020000
4070,965000
1860,949000
3540,925000
4600,800000
1330,792500
1460,780000
1640,759000
2870,755000
1960,732000
940,725000
2300,705000
1790,695000
1470,665000
3610,650000
1610,650000
1860,625000
1530,580000
1770,570000
1410,555000
1650,550000
1510,549950
2500,545000
1970,538000
1020,535000
1380,528000
2150,520000
1300,516000
2350,510000
960,506000
1300,505500
1150,475000
1140,475000
1220,466000
1030,465000
1150,450000
2530,450000
950,450000
1360,446950
1140,443750
1690,440000
1810,440000
2495,436000
3080,432500
1630,425000
1400,420000
1520,420000
1420,410000
1760,410000
1720,404000
720,403000
1920,400000
1460,399000
2350,390000
2160,389900
3190,387500
2360,385000
1740,382000
940,380000
1540,375000
830,370000
1080,357000
1280,355000
1100,353000
1320,350000
1740,350000
830,350000
970,349900
940,343000
1540,340000
860,340000
2370,330000
1160,325000
1460,320000
900,290000
1060,281000
1800,280000
940,280000
1930,270000
1770,270000
1410,267800
1240,260000
1040,258000
1470,250000
1752,249000
1360,244900
1200,234000
850,233000
910,232900
2140,230000
1000,228000
970,219000
1520,210000
1440,210000
1330,209000
1120,135000
5610,2730000
3000,2200000
3650,1740000
2480,1710000
2930,1140000
1390,990000
3670,921500
1620,900000
2430,865000
1490,835000
1310,827500
2520,810000
1400,762000
1520,738000
1090,720000
